id_poradi,id_losovani,id_poslanec,id_ministr,vec,poradi_l,priorita,vec32
15179,639,5844,6491,ve věci situace občanů postižených zákazem letů,28,2,situace občanů
15180,640,6477,6150,ve věci nechození na interpelace,12,1,nechození na interpelace
15181,640,6477,6150,ve věci elektronický spis,20,2,elektronický spis
15182,640,6473,6150,ve věci obce a bydlení,19,2,obce a bydlení
15183,639,6450,6545,ve věci omezení komentáře k hospodaření státu,6,1,komentáře k hospodaření státu
15184,640,6450,6150,ve věci lithium,14,1,lithium
15185,639,6292,252,ve věci Finanční podpora na média nár. menšin,15,1,Finanční podpora na média
15186,639,6292,6491,ve věci Energy drinky pro děti a mladistvé,32,2,Energy drinky pro děti
15187,639,6292,6586,ve věci Lhůty pro přiznání příspěvku na péči,36,3,přiznání příspěvku na péči
15188,639,6292,6586,ve věci Nedostatek pečovatelů,45,4,Nedostatek pečovatelů
15189,639,6418,6621,ve věci Memoranda k podpoře bezhotovostních transakcí a digitalizaci plateb,11,1,bezhotovostní transakce
15190,639,6469,6491,ve věci Pozitivní výsledek na koronavirus v soukromé laboratoři,4,1,Pozitiv.výsledek na koronavirus
15191,639,6222,6549,ve věci Zákon o ped. pracovnících - kvalifikace,20,1,Zákon o ped. pracovnících
15192,639,6147,6545,ve věci Kasárny Karlín,19,1,Kasárny Karlín
15193,639,6461,6621,ve věci Potřebnost 5G technologií,3,1,Potřebnost 5G technologií
15194,639,6461,6621,ve věci Využívání kamer na rozeznávání SPZ,26,2,Využívání kamer
15195,639,6461,6586,ve věci Nasazení SAP na ÚP,39,3,Nasazení SAP na ÚP
15196,639,6529,6621,ve věci rušení lokálních znělek na nádražích,9,1,rušení znělek na nádražích
15197,639,6529,6621,ve věci odstraňování billboardů u dálnic,25,2,odstraňování billboardů
15198,639,6529,6621,ve věci značky v protisměru,37,3,značky v protisměru
15199,639,6529,6621,ve věci co je a co není traktor?,43,4,co je a co není traktor?
15200,639,6222,252,ve věci Zákon o muzeích - postup přípravy,44,4,Zákon o muzeích
15201,639,6222,6590,ve věci Práce diplomatů v Číně a na Taiwanu,30,2,Práce diplomatů v Číně
15202,639,6222,6621,ve věci Příprava transformace ředitelství silnic a dálnic na akciovou společnost,38,3,transformace ředitelství
15203,639,6418,6545,ve věci Plnění státního rozpočtu,31,2,Plnění státního rozpočtu
15204,639,6214,6621,ve věci Kauza mýto aneb ve výpočtech se nepodařilo vymýtit chyby,13,1,Kauza mýto
15205,639,6214,6545,ve věci Zvýšení spotřební daně = méně kuřáků?,29,2,Zvýšení spotřební daně
15206,639,6214,6621,ve věci Programové prohlášení ve skluzu,41,3,Programové prohlášení ve skluzu
15207,639,6214,6430,ve věci Podpora MŠ a ZŠ z MMR,42,4,Podpora MŠ a ZŠ z MMR
15208,639,6214,6586,ve věci Praxe na Úřadu práce,46,5,Praxe na Úřadu práce
15209,639,6214,6549,ve věci Nedostatek učitelů: neverending story?,47,6,Nedostatek učitelů
15210,639,6436,6586,ve věci Policejní zásah na MPSV,18,1,Policejní zásah na MPSV
15211,639,6483,6491,ve věci Dostupnost péče ve Šluknovském výběžku,16,1,péče ve Šluknovském výběžku
15212,639,6436,6545,ve věci Mezinárodní investiční banka - zrušení našeho členství,22,2,Mezinárodní investiční banka
15213,640,6169,6150,ve věci odvolání ministra dopravy Kremlíka,6,1,odvolání ministra Kremlíka
15214,640,6460,6150,ve věci Záchrana Lužické nemocnice s poliklinikou v Rumburku,9,1,Záchrana Lužické nemocnice
15215,640,6147,6150,ve věci poškození dobrého jména ČR,13,1,poškození dobrého jména ČR
15216,640,6147,6150,ve věci Kasárny Karlín,23,2,Kasárny Karlín
15217,640,6464,6150,ve věci vývoje státního dluhu v roce 2019,18,1,vývoj státního dluhu v r. 2019
15218,640,6214,6150,ve věci Programové prohlášení ve skluzu,10,1,Programové prohlášení ve skluzu
15219,640,6214,6150,ve věci Dobrá rada nad zlato? Na ÚV to neplatí - a občan to zaplatí.,22,2,Dobrá rada nad zlato?
15220,640,6222,6150,ve věci Rodinné vstupné na památkové objekty a do dalších turistických cílů,16,1,Rodinné vstupné
15221,641,6431,6586,ve věci novelizace vyhlášky 505/2006 Sb.,15,1,noveliz. vyhlášky 505/2006 Sb.
15222,642,6469,6150,ve věci podpora lázeňství,3,1,podpora lázeňství
15223,641,5909,5462,ve věci přijetí dětí z uprchlických táborů v Řecku,6,1,přijetí dětí z uprchl. táborů
15224,641,6580,6586,ve věci financování ZDVOP,20,1,financování ZDVOP
15225,641,5909,6491,ve věci nenákup ochranných prostředků od českých firem,46,2,nenákup ochranných prostředků
15226,641,6454,6184,ve věci pitná voda pro 140000 lidí,1,1,pitná voda pro 140000 lidí
15227,641,6454,6491,ve věci pitná voda pro 140000 lidí,42,2,pitná voda pro 140000 lidí
15228,641,6454,6621,ve věci rozšiřování tiskového odboru ministerstva,52,3,rozšiřování tiskového odboru
15229,641,6429,6131,ve věci vysušení mokřadu na Břeclavsku,8,1,vysušení mokřadu na Břeclavsku
15230,641,6429,6131,ve věci narovnání Srbického potoka,32,2,narovnání Srbického potoka
15231,642,6454,6150,ve věci pitná voda pro 140000 lidí,10,1,pitná voda pro 140000 lidí
15232,641,6456,6586,ve věci zpoždění vyplácení OČR,9,1,zpoždění vyplácení OČR
15233,641,6456,6491,ve věci zrušení povinnosti nosit roušky,50,2,zrušení povinnosti nosit roušky
15234,641,6438,6621,ve věci reklama ČD pro MAFRU,16,1,reklama ČD pro MAFRU
15235,641,6438,252,ve věci podpora pro Slovácké divadlo,33,2,podpora pro Slovácké divadlo
15236,641,6438,6545,ve věci skanzeny místo rozvoje,55,3,skanzeny místo rozvoje
15237,641,5844,6184,ve věci reakce vlády ČR na usnesení VEZ k Zelené dohodě,23,1,usnesení VEZ k Zelené dohodě
15238,641,6493,6621,ve věci aktuální stav výstavby dálnice Brno - Vídeň,28,1,dálnice Brno - Vídeň
15239,642,6438,6150,ve věci reklama ČD pro MAFRU,5,1,reklama ČD pro MAFRU
15240,642,6438,6150,ve věci podpora pro Slovácké divadlo,24,2,podpora pro Slovácké divadlo
15241,642,6438,6150,ve věci skanzeny místo rozvoje,30,3,skanzeny místo rozvoje
15242,642,5844,6150,ve věci reakce vlády ČR na usnesení VEZ k Zelené dohodě,9,1,usnesení VEZ k Zelené dohodě
15243,642,6456,6150,ve věci znovuotevření hranic a obnovení letů,21,1,znovuotevření hranic
15244,642,6507,6150,ve věci šikana záchranářů,2,1,šikana záchranářů
15245,641,6508,6544,ve věci přelety letadel,5,1,přelety letadel
15246,641,6508,5462,ve věci přechody na hranicích v době COVID-19,30,2,přechody na hranicích
15247,642,6508,6150,ve věci soběstačnost ČR,6,1,soběstačnost ČR
15248,642,6483,6150,ve věci Riziko AirBNB,18,1,Riziko AirBNB
15249,642,6498,6150,ve věci Potravinové soběstačnosti,15,1,Potravinová soběstačnost
15250,642,6169,6150,ve věci vláda k zamýšlené izraelské anexi bez stanoviska,20,1,izraelská anexe bez stanoviska
15251,642,6436,6150,ve věci Kdy začne vláda pomáhat ekonomice?,19,1,pomoc vlády ekonomice
15252,642,6482,6150,ve věci vládního zmocněnce pro vědu a výzkum ve zdravotnictví a AZV,4,1,zmocněnec pro vědu a výzkum
15253,642,6074,6150,ve věci financování zdravotnictví,13,1,financování zdravotnictví
15254,642,6477,6150,ve věci kompenzace škod podle krizového zákona,22,1,kompenzace škod
15255,642,6537,6150,ve věci Ignorace českých firem,28,2,Ignorace českých firem
15256,642,6537,6150,ve věci Pomoc jen vyvoleným?,14,1,Pomoc jen vyvoleným?
15257,642,6460,6150,ve věci Inflace v ČR- zdražování potravin,11,1,Inflace - zdražování potravin
15258,642,6473,6150,"ve věci COVID19 v Karviné a pomalost ""chytré"" karantény",12,1,COVID19 v Karviné
15259,642,6537,6150,ve věci Jádro a geopolitická bezpečnost,34,3,Jádro a geopolitická bezpečnost
15260,642,6074,6150,ve věci prevence další vlny koronaviru,23,2,prevence další vlny koronaviru
15261,642,6222,6150,ve věci Rodinné vstupné na památkové objekty a do kulturních institucí,27,2,vstupné na památkové objekty
15262,642,6214,6150,ve věci Financování MŠ/ZŠ,26,2,Financování MŠ/ZŠ
15263,642,6214,6150,ve věci Nákup chybějící ropy SHR,32,3,Nákup chybějící ropy SHR
15264,642,6222,6150,ve věci Způsob čerpání prostředků z programu evropské finanční pomoci,17,1,program evrop. finanční pomoci
15265,642,6147,6150,ve věci Reklama Českých drah v Mafře,1,1,Reklama Českých drah v Mafře
15266,642,5943,6150,ve věci Vztahy s Čínou,8,1,Vztahy s Čínou
15267,642,5943,6150,ve věci Ochrany přímých zahr. investic,29,2,Ochrana přímých zahr. investic
15268,642,5943,6150,ve věci Občanské vzdělávání,33,3,Občanské vzdělávání
15269,642,5943,6150,ve věci Účasti v postsovětských bankách,35,4,Účast v postsovětských bankách
15270,642,6205,6150,ve věci trvalého úložiště jaderného odpadu,7,1,trvalé úložiště jadern. odpadu
15271,642,6205,6150,ve věci strategie vlády v případě kanálu D-O-L,25,2,strategie vlády - kanál D-O-L
15272,642,6205,6150,ve věci realizace vysokorychlostní trati v ČR,31,3,vysokorychlostní tratě v ČR
15273,642,6214,6150,ve věci Trestní oznámení na nevinné zdravotníky,16,1,Trestní oznámení na zdravotníky
15274,641,6487,5462,"ve věci zájmu na fungující Policii České republiky i ochrany obyvatel ČR před podvodným ""Šmejdím byznysem""",11,1,zájem na fungující Policii ČR
15275,641,6467,6549,ve věci TOPAZ - pilitická agitace ve školách,45,2,TOPAZ-pol. agitace ve školách
15276,641,6467,6586,ve věci Sociální šetření + odborní lékaři vs. rozhodování posudkových lékařů,53,3,rozhodování posudkových lékařů
15277,641,6467,6491,ve věci Dětští pacienti se spinální svalovou atrofií,19,1,spinální svalová atrofie
15278,641,6169,252,ve věci nepořádek v muzejních sbírkách 2016-18,2,1,nepořádek v muzejních sbírkách
15279,641,6169,6621,ve věci problematika sítí 5G,47,2,problematika sítí 5G
15280,641,6292,252,ve věci Finanční podpora pro média národnostních menšin,7,1,média národnostních menšin
15281,641,6292,6586,ve věci Nedostatek pečovatelů,51,2,Nedostatek pečovatelů
15282,641,6292,6586,ve věci Lhůty pro přiznání příspěvku na péči,57,3,Lhůta pro přiznání př. na péči
15283,641,6292,6491,ve věci Energy drinky pro děti a mladistvé,64,4,En. drinky pro děti a mladistvé
15284,641,6436,6586,ve věci Antivirus,3,1,Antivirus
15285,641,6529,6621,ve věci obchody mezi ČD Cargo a společnosti SMK,10,1,ČD Cargo a společnost SMK
15286,641,6528,6131,ve věci Voda v krajině,14,1,Voda v krajině
15287,641,6442,252,ve věci Finanční příspěvek státu na vybrané investiční akce v národním investičním plánu,12,1,příspěvek na investiční akce
15288,641,6528,6621,ve věci lid vs. SÚRAO,37,2,lid vs. SÚRAO
15289,641,6482,6586,ve věci Odměňování pracovníků v sociálních službách,29,1,Odm. pracovníků v soc. službách
15290,641,6482,6549,ve věci asistenti pedagogů v logopedických základních školách,41,2,asist. pedagogů v logop. ZŠ
15291,641,6442,6621,ve věci Zveřejnění příjemců programů Covid I a II,31,2,příjemci programů Covid I a II
15292,641,6442,6621,ve věci Nákup ochraných pomůcek prostřednictvím SSHR,61,3,Nákup ochraných pomůcek SSHR
15293,641,6442,6590,ve věci Další postup se zámkem Štiřín,63,4,Další postup se zámkem Štiřín
15294,641,6486,6621,ve věci Nákup ropy do státních hmotných rezerv,18,1,Nákup ropy do st. hm. rezerv
15295,641,6486,6549,ve věci Obětované vzdělání dětí,43,2,Obětované vzdělání dětí
15296,641,6537,6590,ve věci Bezpečnost ambasád,34,2,Bezpečnost ambasád
15297,641,6537,6621,ve věci Co je a není strategické?,4,1,Co je a není strategické?
15298,641,6460,6184,ve věci Těžba štěrkopísku mezi Moravským Pískem a Uherským Ostrohem,13,1,Těžba štěrkopísku
15299,641,6460,6184,ve věci Časté sečení trávníků ve městech a obcích,49,2,Časté sečení trávníků
15300,641,6460,6184,ve věci Nechtěná stavba MVE na jezu v Hostěnicích  u Brozan,62,3,MVE na jezu v Hostěnicích
15301,641,6477,6491,ve věci využití chytré karantény pro kontrolu přítomnosti doma na dálku,21,1,kontrola přítomnosti doma
15302,641,6460,6545,ve věci Inflace v ČR- zdražování potravin,65,4,Inflace - zdražování potravin
15303,641,6460,6131,ve věci Inflace v ČR- zdražování potravin,68,5,Inflace - zdražování potravin
15304,641,6460,6131,ve věci Proč nemáme Centrální  registr psů,69,6,Centrální registr psů
15305,641,6436,6491,ve věci nařízená opatření pro podnikatele,40,2,opatření pro podnikatele
15306,641,6473,6586,ve věci Pracující na dohodu a MOP,25,1,Pracující na dohodu a MOP
15307,641,6214,6621,ve věci ČD Cargo: zločin na kolejích?,24,1,ČD Cargo: zločin na kolejích?
15308,641,6214,6545,ve věci Prohrané soudy FS,39,2,Prohrané soudy FS
15309,641,6214,6621,ve věci Nákup chybějící ropy SHR,59,3,Nákup chybějící ropy SHR
15310,641,6214,6549,ve věci Zachraňme Sokol,66,4,Zachraňme Sokol
15311,641,6222,6621,ve věci Příprava transformace ředitelství silnic a dálnic na akciovou společnost,48,2,Příprava transformace ŘSD
15312,641,6222,6549,ve věci Digitalizace školství - online výuka na ZŠ,26,1,online výuka na ZŠ
15313,641,6442,252,ve věci Obchodního domu Máj,67,5,Obchodní dům Máj
15314,641,6486,6621,ve věci Programy COVID a malé firmy,58,3,Programy COVID a malé firmy
15315,641,6147,6621,ve věci Dezinformace v souvislosti se sítí 5G,27,1,Dezinformace - sítě 5G
15316,641,6147,6621,ve věci Reklama Českých drah v Mafře,35,2,Reklama Českých drah v Mafře
15317,641,346,6136,ve věci Zákaz otevření restaurací po 11:00 hod.,22,1,otevření rest. po 11:00 hod.
15318,641,346,6491,ve věci Nákup termokamer,38,2,Nákup termokamer
15319,641,346,6590,ve věci Podpora podnikatelů COVID,54,3,Podpora podnikatelů COVID
15320,641,6205,6621,ve věci trvalého úložiště jaderného odpadu,17,1,trvalé úložiště jadern. odpadu
15321,641,6205,6184,ve věci ochrany vodních zdrojů,36,2,ochrana vodních zdrojů
15322,641,6529,6621,ve věci značky v protisměru,44,2,značky v protisměru
15323,641,6529,6621,ve věci rozšíření tiskového odboru ministerstva,60,3,rozšíření tiskového odboru
15324,641,6205,6430,ve věci výstavby sociálních bytů v ČR,56,3,výstavba sociálních bytů v ČR
15325,644,6479,6150,ve věci důchodová reforma,7,1,důchodová reforma
15326,643,6279,6621,ve věci informace k OKD,5,1,informace k OKD
15327,643,5844,6621,ve věci hlubinné úložiště jaderného odpadu,1,1,hlubinné úložiště jad. odpadu
15328,644,6169,6150,ve věci Postoj ČR k WHO,6,1,Postoj ČR k WHO
15329,644,6169,6150,ve věci vláda k zamýšlené izraelské anexi bez stanoviska,12,2,zamýšlená izraelská anexe
15330,644,6467,6150,ve věci Jiná rétorika doma a jiná v Evropě,1,1,rétorika doma a jiná v Evropě
15331,644,6537,6150,ve věci podpora lidských práv,5,1,podpora lidských práv
15332,644,6537,6150,ve věci strategické zásoby ropy,21,8,strategické zásoby ropy
15333,644,6537,6150,ve věci vyjednávání s Ruskem,17,4,vyjednávání s Ruskem
15334,644,6537,6150,ve věci situace v Bělorusku,18,5,situace v Bělorusku
15335,644,6537,6150,ve věci dostavby pražského okruhu,19,6,dostavba pražského okruhu
15336,644,6537,6150,ve věci dostupnosti bydlení v Praze,20,7,dostupnost bydlení v Praze
15337,644,5943,6150,ve věci Občanské vzdělávání,14,2,Občanské vzdělávání
15338,644,5943,6150,ve věci Účast v postsovětských bankách,16,3,Účast v postsovětských bankách
15339,644,6537,6150,ve věci stavby novych jadernych zdroju,15,3,stavba nových jaderných zdrojů
15340,644,6443,6150,ve věci nesezdané páry rozdělené v důsledku cestovních omezení,4,1,nesezdané páry
15341,644,6477,6150,ve věci Exploze případů koronaviru,9,1,Exploze případů koronaviru
15342,644,5943,6150,ve věci Dezinformace a COVID-19,2,1,Dezinformace a COVID-19
15343,644,6537,6150,ve věci nedostatek testovacich kapacit v Praze,11,2,nedostatek testovacich kapacit
15344,644,6214,6150,ve věci Dvojí metr a důvěra veřejnosti,8,1,Dvojí metr a důvěra veřejnosti
15345,644,6214,6150,ve věci Ústřední krizový štáb,13,2,Ústřední krizový štáb
15346,644,6460,6150,ve věci Drahé potraviny v našich obchodech,3,1,Drahé potraviny v obchodech
15347,644,6450,6150,ve věci Rozpočtová politika vlády,10,1,Rozpočtová politika vlády
15348,643,6464,5462,ve věci analýzy nákladů na rozšíření evidence cizinců v České republice,4,1,rozšíření evidence cizinců v ČR
15349,643,6487,5462,"ve věci zájmu na fungující Policii České republiky i ochrany obyvatel ČR před podvodným ""Šmejdím byznysem""",11,1,fungující Policie ČR
15350,643,6169,6621,ve věci problematika sítí 5G,8,1,problematika sítí 5G
15351,643,6443,252,ve věci památková ochrana Železničního mostu v Praze,9,1,Železniční most v Praze
15352,643,6537,6549,ve věci stipendií pro běloruské studenty,16,1,stipendia pro běloruské stud.
15353,643,6537,6549,ve věci konfuciových institutů,21,2,konfuciovy instituty
15354,643,6537,6136,ve věci extradice do Hongkongu,25,3,extradice do Hongkongu
15355,643,6537,6590,ve věci extradice do Hongkongu,29,4,extradice do Hongkongu
15356,643,6537,5462,ve věci extradice do Hongkongu,32,5,extradice do Hongkongu
15357,643,6292,6491,ve věci Nedostatek stomatologů,7,1,Nedostatek stomatologů
15358,643,6442,6430,ve věci Náklady na inzerci na sociálních sítích,12,1,inzerce na sociálních sítích
15359,643,6292,6549,ve věci Rušení míst asistentů pedagoga,19,2,Rušení míst asistentů pedagoga
15360,643,6292,6586,ve věci Příspěvky na péči,24,3,Příspěvky na péči
15361,643,6292,6545,ve věci Finanční stabilita měst a obcí,28,4,Finanční stabilita měst a obcí
15362,643,6292,6586,ve věci Nedostatek pečovatelů,33,5,Nedostatek pečovatelů
15363,643,6292,6491,ve věci Energy drinky pro děti a mladistvé,36,6,Energy drinky pro děti
15364,643,6432,6549,ve věci Vyhláška č.27 - šetření na postižených,6,1,šetření na postižených
15365,643,6443,6491,ve věci nesezdané páry rozdělené v důsledku cestovních omezení,17,2,nesezdané páry
15366,643,6483,6491,"ve věci Návrhy a připomínky ke koronavirové pandemii, na které nám nebylo odpovězeno",10,1,koronavirová pandemie
15367,643,6477,6491,ve věci Exploze případů koronaviru,2,1,Exploze případů koronaviru
15368,643,6442,5462,"ve věci Absence přímého, databázového, přístupu ÚDHPS do registru stran a hnutí provozovaného ministerstvem vnitra",18,2,přístup ÚDHPS do registru
15369,643,6499,5462,ve věci Moria - jak pomůžeme Řecku?,14,1,Moria - jak pomůžeme Řecku?
15370,643,6460,6184,ve věci Sekání trávy,13,1,Sekání trávy
15371,643,6460,6184,ve věci Elektrárna na jezu v Hostěnicích,20,2,Elektrárna - jez v Hostěnicích
15372,643,6460,6131,ve věci Centrální registr,26,3,Centrální registr
15373,643,6460,6131,ve věci Drahé potraviny,30,4,Drahé potraviny
15374,643,6623,6131,ve věci Ochrana srnčat při sečení,15,1,Ochrana srnčat při sečení
15375,643,6460,6545,ve věci Drahé potraviny,31,5,Drahé potraviny
15376,643,6214,6491,ve věci Nedostatečná informovanost obcí,3,1,Nedostatečná informovanost obcí
15377,643,6214,6491,"ve věci Roušky, životu nebezpečno",22,2,"Roušky, životu nebezpečno"
15378,643,6214,6586,ve věci Odměna vs. plat?,23,3,Odměna vs. plat?
15379,643,6214,6621,ve věci Ošetřovné pro OSVČ,27,4,Ošetřovné pro OSVČ
15380,643,6214,5462,ve věci Stošestka: kozel zahradníkem?,34,5,Stošestka: kozel zahradníkem?
15381,643,6214,6590,"ve věci Prezidentův kancléř, kancléřův prezident?",35,6,Prezidentův kancléř
15382,643,6214,5462,ve věci ÚOHS,37,7,ÚOHS
15383,646,6526,6662,ve věci chytrá karanténa,6,1,chytrá karanténa
15384,646,6526,6136,ve věci digitalizace min. spravedlnosti,13,2,digitalizace min. spravedlnosti
15385,645,6454,6150,ve věci kampaň hnutí ANO,2,1,kampaň hnutí ANO
15386,645,6531,6150,ve věci obsazení pozice předsedy ÚOHS,1,1,obsazení pozice předsedy ÚOHS
15387,645,6473,6150,"ve věci Slevy pro invalidní důchodce, kteří nemají průkaz ZTP",3,1,Slevy pro invalidní důchodce
15388,645,6473,6150,ve věci Sociální bydlení - ekonomické vyhodnocení projektu,6,2,Sociální bydlení
15389,645,6214,6150,ve věci Dětské skupiny v ohrožení,4,1,Dětské skupiny v ohrožení
15390,645,6214,6150,ve věci Situace v České poště,5,2,Situace v České poště
15391,646,6487,6662,ve věci Koronavirus - bod zlomu,8,1,Koronavirus - bod zlomu
15392,646,6436,6621,ve věci uznatelné náklady na volby,2,1,uznatelné náklady na volby
15393,646,6528,6131,ve věci Eroze,1,1,Eroze
15394,646,6443,6662,ve věci cestování nesezdaných partnerů z třetích zemí,4,1,cestování nesezdaných partnerů
15395,646,6486,6662,ve věci Zavírání škol,3,1,Zavírání škol
15396,646,6486,6549,ve věci Zavírání škol,14,2,Zavírání škol
15397,646,6462,6621,ve věci Stavba dálnice v Královéhradeckém kraji a související opravy,7,1,dálnice v KH kraji
15398,646,6442,6621,ve věci Analýza dopadů výstavby liniových staveb v kontextu novelizace zákona 416/2009,10,1,dopady výstavy liniových staveb
15399,646,6624,6136,ve věci Zastavování protiprávních exekucí,9,1,Zastavování protipr. exekucí
15400,646,6624,6545,ve věci Zastavování protiprávních exekucí,12,2,Zastavování protipr. exekucí
15401,646,6462,6662,ve věci Pacienti s Covid 19 v nemocnicích,16,2,Pacienti s Covid 19 v nemocn.
15402,646,6214,6662,ve věci Informovanost obcí II,5,1,Informovanost obcí II
15403,646,6214,6131,ve věci Kancléřova stylová jízda,11,2,Kancléřova stylová jízda
15404,646,6214,5462,"ve věci Stošestka: darebákům pro smích, poctivým k zlosti",17,3,Stošestka: darebákům pro smích
15405,646,6214,5462,ve věci Kauza roušky: koordinovaná neodpovědnost,18,4,Kauza roušky
15406,646,6214,5462,ve věci Situace v České poště,19,5,Situace v České poště
15407,646,6214,6590,ve věci Odpovědnost Číny za šíření covid-19,20,6,Odpovědnost Číny za covid-19
15408,646,6214,6545,ve věci Rozpočet za hranou zákona,21,7,Rozpočet za hranou zákona
15409,646,6442,6621,ve věci Dostavba silnice I/56,15,2,Dostavba silnice I/56
15410,647,6469,6590,ve věci Náhorní Karabach / Ázerbájdžán,12,1,Náhorní Karabach / Ázerbájdžán
15411,647,6459,6621,ve věci stav Národního fondu obnovy,13,1,stav Národního fondu obnovy
15412,648,6459,6150,ve věci návrhy krajů v novém IROP (REACT - EU),3,1,nové IROP (REACT - EU)
15413,648,6459,6150,ve věci Program COVID - SPORT II.,12,2,Program COVID - SPORT II.
15414,647,6440,6662,ve věci žádost o oficiální data vývoje pandemie COVIDu 19 ve světě,15,1,pandemie COVID-19 ve světě
15415,647,6508,5462,ve věci 18.10.2020 zásah na demonstraci,3,1,18.10.2020 zásah na demonstraci
15416,647,6508,6549,ve věci prázdniny,27,2,prázdniny
15417,647,6508,6662,ve věci COVID 19 a léčebné postupy,30,3,COVID 19 a léčebné postupy
15418,648,6508,6150,ve věci léčba COVID,7,1,léčba COVID
15419,648,6504,6150,ve věci nezaplacené podniky privatizované vládami,9,1,nezaplacené podniky privatizov.
15420,648,5914,6150,ve věci Zřízení polní nemocnice v Letňanech,11,1,Zřízení polní nemocnice
15421,648,6473,6150,ve věci Nejvíce mrtvých v Evropě,8,1,Nejvíce mrtvých v Evropě
15422,648,6473,6150,ve věci Šíření nepravdivých informací,13,2,Šíření nepravdivých informací
15423,648,6450,6150,ve věci 2000 miliard z lithia pro naše lidi,10,1,2000 miliard z lithia
15424,648,6450,6150,ve věci Zlehčování nebezpečnosti koronaviru,14,2,Zlehčování koronaviru
15425,648,6450,6150,ve věci Podoba zdanění práce pro příští rok,16,3,zdanění práce pro příští rok
15426,648,6473,6150,ve věci Příprava na 3. vlnu,15,3,Příprava na 3. vlnu
15427,648,6449,6150,ve věci Jak zlepšit komunikaci vlády,4,1,Jak zlepšit komunikaci vlády
15428,648,6524,6150,ve věci plánu vlády - COVID,1,1,plán vlády - COVID
15429,648,6531,6150,ve věci výběrové řízení na předsedu ÚOHS,6,1,výběrové říz. na předsedu ÚOHS
15430,648,6214,6150,ve věci Omezování dopravy vs. Zdraví cestujících,5,1,Omezování dopravy
15431,648,6473,6150,ve věci Pokles alokace OP Zaměstnanost plus (OPZ+) v období 2021 – 2027,17,4,Pokles alokace OP
15432,648,6442,6150,ve věci Efektivní rozdělení evropských prostředků určených regionům zasažených útlumem těžby uhlí,2,1,prostředky k útlumu těžby uhlí
15433,647,6487,6662,ve věci Koronavirus - bod zlomu,5,1,Koronavirus - bod zlomu
15434,647,5914,6662,ve věci Okolnosti zřízení polní nemocnice v Letňanech,2,1,Okolnosti polní nemocnice
15435,647,6460,6131,ve věci Masívní stavby hal a skladišť v ČR,4,1,Masívní stavby hal a skladišť
15436,647,6460,6662,ve věci akutní nedostatek lékařů  v menších obcích,28,2,nedostatek lékařů v obcích
15437,647,6436,6430,ve věci Podpora cestovního ruchu,18,1,Podpora cestovního ruchu
15438,647,6436,6586,ve věci Antivirus C,20,2,Antivirus C
15439,647,6436,5462,ve věci Zabezpečení voleb,32,3,Zabezpečení voleb
15440,647,6436,6430,ve věci Dopis ACR,37,4,Dopis ACR
15441,647,6436,6586,ve věci Podpora postižených firem,42,5,Podpora postižených firem
15442,647,6443,6662,ve věci cestovní omezení pro nesezdané páry,7,1,omezení pro nesezdané páry
15443,647,6443,6184,ve věci plnění Národního akčního plánu adaptace na změnu klimatu,21,2,Národní akční plán adaptace
15444,647,6486,6586,ve věci Přísnost nebo pomoc?,9,1,Přísnost nebo pomoc?
15445,647,6486,6662,ve věci Zavírání škol,25,2,Zavírání škol
15446,647,6473,6662,ve věci Návrat zdravotníků z rodičovské a mateřské a od jiných zaměstnavatelů,16,1,Návrat zdravotníků
15447,647,6473,6662,ve věci Nakažení zdravotníci a ochranné pomůcky,23,2,Nakažení zdravotníci
15448,647,6473,6662,ve věci Přehledné reporty s týdenními trendy,36,3,reporty s týdenními trendy
15449,647,6222,6549,ve věci Dálková výuka a připravenost školství na druhé pololetí,14,1,Dálková výuka na druhé pololetí
15450,647,6473,6662,ve věci Rámec pro zapojení dobrovolníků,41,5,Rámec pro zapojení dobrovolníků
15451,647,6473,6662,"ve věci Oddělování dětí od rodičů, i novorozenců",38,4,Oddělování dětí od rodičů
15452,647,6449,6662,ve věci Jak zlepšit komunikaci vlády,11,1,Jak zlepšit komunikaci vlády
15453,647,6443,6662,ve věci pohřbívání zesnulých nakažených koronavirem,35,3,pohřbívání zesnulých
15454,647,6528,6621,ve věci Scénáře konce uhlí v ČR,10,1,Scénáře konce uhlí v ČR
15455,647,6531,5462,ve věci volební tisky a volební kodex,6,1,volební tisky a volební kodex
15456,647,6214,6662,ve věci Omezování dopravy vs. Zdraví cestujících,8,1,Omezování dopravy
15457,647,6214,6621,ve věci Omezování dopravy vs. Zdraví cestujících,26,2,Omezování dopravy
15458,647,6214,6662,ve věci Data a jejich správná interpretace,34,3,Data a jejich interpretace
15459,647,6214,6545,ve věci Neziskovky v době krize,39,4,Neziskovky v době krize
15460,647,6214,6662,ve věci Výpomoc zdravotníků a lékařů soukromého sektoru,40,5,Výpomoc zdravotníků a lékařů
15461,647,6473,6586,ve věci Pěstounská péče a covid,43,6,Pěstounská péče a covid
15462,647,6537,6621,ve věci Rusko nesmí stavět jádro,17,1,Rusko nesmí stavět jádro
15463,647,6450,6586,ve věci Nepřiměřeně tvrdé vymáhání peněz zpět v programu Antivirus,19,1,vymáhání peněz v Antivirus
15464,647,6537,6621,ve věci Proč v krizi spěcháte na stavbu jádra?,24,2,stavba jádra
